40+3 30.9 32.2 33.4 34.5 35.6 36.9 38.3
40+4 31.0 32.3 33.4 34.5 35.7 36.9 38.3
40+5 31.0 32.3 33.5 34.6 35.7 37.0 38.4
40+6 31.1 32.4 33.5 34.7 35.8 37.0 38.4
41+0 31.1 32.4 33.6 34.7 35.8 37.1 38.4
41+1 31.2 32.5 33.7 34.8 35.9 37.1 38.5
41+2 31.3 32.6 33.7 34.8 35.9 37.2 38.5
41+3 31.3 32.6 33.8 34.9 36.0 37.2 38.6
41+4 31.4 32.7 33.8 34.9 36.0 37.3 38.6
41+5 31.5 32.7 33.9 35.0 36.1 37.3 38.7
41+6 31.5 32.8 33.9 35.0 36.1 37.3 38.7
42+0 31.6 32.9 34.0 35.1 36.2 37.4 38.7
42+1 31.6 32.9 34.0 35.1 36.2 37.4 38.8
42+2 31.7 33.0 34.1 35.2 36.3 37.5 38.8
42+3 31.8 33.0 34.2 35.2 36.3 37.5 38.9
42+4 31.8 33.1 34.2 35.3 36.4 37.6 38.9
42+5 31.9 33.1 34.3 35.3 36.4 37.6 39.0
42+6 31.9 33.2 34.3 35.4 36.5 37.7 39.0
