32+4 26.8 27.1 27.7 29.7 31.7 32.3 32.6
32+5 26.9 27.3 27.8 29.8 31.8 32.4 32.8
32+6 27.0 27.4 28.0 30.0 32.0 32.5 32.9
33+0 27.9 28.3 28.8 30.5 32.2 32.8 33.1
33+1 28.0 28.4 28.9 30.6 32.3 32.9 33.2
33+2 28.1 28.5 29.0 30.6 32.4 32.9 33.3
33+3 28.2 28.6 29.1 30.7 32.5 33.0 33.4
33+4 28.3 28.7 29.2 30.8 32.6 33.1 33.4
33+5 28.4 28.8 29.3 30.9 32.6 33.2 33.5
33+6 28.5 28.9 29.4 31.0 32.7 33.2 33.6
34+0 28.6 29.0 29.4 31.1 32.8 33.3 33.7
34+1 28.7 29.1 29.5 31.2 32.9 33.4 33.7
34+2 28.8 29.2 29.6 31.2 32.9 33.5 33.8
34+3 28.9 29.2 29.7 31.3 33.0 33.5 33.9
34+4 29.0 29.3 29.8 31.4 33.1 33.6 33.9
34+5 29.1 29.4 29.9 31.5 33.2 33.7 34.0
34+6 29.2 29.5 30.0 31.6 33.2 33.7 34.1
35+0 29.3 29.6 30.1 31.6 33.3 33.8 34.1
35+1 29.4 29.7 30.1 31.7 33.4 33.9 34.2
35+2 29.5 29.8 30.2 31.8 33.4 33.9 34.3
35+3 29.5 29.9 30.3 31.9 33.5 34.0 34.3
35+4 29.6 29.9 30.4 31.9 33.6 34.0 34.4
35+5 29.7 30.0 30.5 32.0 33.6 34.1 34.4
35+6 29.8 30.1 30.5 32.1 33.7 34.2 34.5
36+0 29.9 30.2 30.6 32.1 33.7 34.2 34.6
36+1 29.9 30.3 30.7 32.2 33.8 34.3 34.6
36+2 30.0 30.3 30.8 32.3 33.9 34.3 34.7
36+3 30.1 30.4 30.8 32.4 33.9 34.4 34.7
36+4 30.2 30.5 30.9 32.4 34.0 34.5 34.8
36+5 30.3 30.6 31.0 32.5 34.0 34.5 34.8
36+6 30.3 30.6 31.1 32.5 34.1 34.6 34.9
37+0 30.4 30.7 31.1 32.6 34.2 34.6 34.9
37+1 30.5 30.8 31.2 32.7 34.2 34.7 35.0
37+2 30.5 30.8 31.3 32.7 34.3 34.7 35.1
37+3 30.6 30.9 31.3 32.8 34.3 34.8 35.1
37+4 30.7 31.0 31.4 32.9 34.4 34.8 35.2
37+5 30.7 31.0 31.5 32.9 34.4 34.9 35.2
37+6 30.8 31.1 31.5 33.0 34.5 34.9 35.3
38+0 30.9 31.2 31.6 33.0 34.5 35.0 35.3
38+1 30.9 31.2 31.7 33.1 34.6 35.0 35.4
38+2 31.0 31.3 31.7 33.1 34.6 35.1 35.4
38+3 31.1 31.4 31.8 33.2 34.7 35.1 35.4
38+4 31.1 31.4 31.8 33.3 34.7 35.2 35.5
38+5 31.2 31.5 31.9 33.3 34.8 35.2 35.5
38+6 31.3 31.5 32.0 33.4 34.8 35.3 35.6
39+0 31.3 31.6 32.0 33.4 34.9 35.3 35.6
39+1 31.4 31.7 32.1 33.5 34.9 35.4 35.7
39+2 31.4 31.7 32.1 33.5 35.0 35.4 35.7
39+3 31.5 31.8 32.2 33.6 35.0 35.5 35.8
39+4 31.6 31.8 32.2 33.6 35.1 35.5 35.8
39+5 31.6 31.9 32.3 33.7 35.1 35.5 35.8
39+6 31.7 31.9 32.3 33.7 35.2 35.6 35.9
40+0 31.7 32.0 32.4 33.8 35.2 35.6 35.9
40+1 31.8 32.0 32.4 33.8 35.2 35.7 36.0
40+2 31.8 32.1 32.5 33.9 35.3 35.7 36.0
40+3 31.9 32.1 32.6 33.9 35.3 35.8 36.0
40+4 31.9 32.2 32.6 34.0 35.4 35.8 36.1
40+5 32.0 32.3 32.6 34.0 35.4 35.8 36.1
40+6 32.0 32.3 32.7 34.0 35.4 35.9 36.2
41+0 32.1 32.3 32.7 34.1 35.5 35.9 36.2
41+1 32.1 32.4 32.8 34.1 35.5 35.9 36.2
41+2 32.2 32.4 32.8 34.2 35.6 36.0 36.3
41+3 32.2 32.5 32.9 34.2 35.6 36.0 36.3
41+4 32.3 32.5 32.9 34.3 35.6 36.1 36.3
41+5 32.3 32.6 33.0 34.3 35.7 36.1 36.4
41+6 32.4 32.6 33.0 34.3 35.7 36.1 36.4
42+0 32.4 32.7 33.1 34.4 35.7 36.2 36.4
42+1 32.5 32.7 33.1 34.4 35.8 36.2 36.5
42+2 32.5 32.8 33.1 34.5 35.8 36.2 36.5
42+3 32.5 32.8 33.2 34.5 35.9 36.3 36.5
42+4 32.6 32.8 33.2 34.5 35.9 36.3 36.6
42+5 32.6 32.9 33.3 34.6 35.9 36.3 36.6
42+6 32.7 32.9 33.3 34.6 36.0 36.4 36.6
