36+4 28.6 30.0 31.3 32.4 33.6 34.9 36.5
36+5 28.7 30.1 31.3 32.5 33.7 35.0 36.5
36+6 28.8 30.2 31.4 32.5 33.7 35.1 36.6
37+0 28.9 30.2 31.5 32.6 33.8 35.1 36.6
37+1 28.9 30.3 31.5 32.7 33.9 35.2 36.7
37+2 29.0 30.4 31.6 32.7 33.9 35.2 36.7
37+3 29.1 30.5 31.7 32.8 34.0 35.3 36.8
37+4 29.2 30.5 31.7 32.9 34.0 35.3 36.8
37+5 29.2 30.6 31.8 32.9 34.1 35.4 36.9
37+6 29.3 30.7 31.9 33.0 34.1 35.4 36.9
38+0 29.4 30.7 31.9 33.0 34.2 35.5 36.9
38+1 29.5 30.8 32.0 33.1 34.2 35.5 37.0
38+2 29.5 30.9 32.0 33.1 34.3 35.6 37.0
38+3 29.6 30.9 32.1 33.2 34.3 35.6 37.1
38+4 29.7 31.0 32.2 33.3 34.4 35.7 37.1
38+5 29.7 31.1 32.2 33.3 34.4 35.7 37.1
38+6 29.8 31.1 32.3 33.4 34.5 35.7 37.2
39+0 29.9 31.2 32.3 33.4 34.5 35.8 37.2
39+1 29.9 31.2 32.4 33.5 34.6 35.8 37.3
39+2 30.0 31.3 32.4 33.5 34.6 35.9 37.3
39+3 30.0 31.4 32.5 33.6 34.7 35.9 37.3
39+4 30.1 31.4 32.5 33.6 34.7 36.0 37.4
39+5 30.2 31.5 32.6 33.7 34.8 36.0 37.4
39+6 30.2 31.5 32.7 33.7 34.8 36.0 37.4
40+0 30.3 31.6 32.7 33.8 34.9 36.1 37.5
40+1 30.3 31.6 32.8 33.8 34.9 36.1 37.5
40+2 30.4 31.7 32.8 33.9 35.0 36.2 37.6
40+3 30.5 31.7 32.9 33.9 35.0 36.2 37.6
40+4 30.5 31.8 32.9 34.0 35.0 36.2 37.6
40+5 30.6 31.8 32.9 34.0 35.1 36.3 37.7
40+6 30.6 31.9 33.0 34.0 35.1 36.3 37.7
41+0 30.7 31.9 33.0 34.1 35.2 36.3 37.7
41+1 30.7 32.0 33.1 34.1 35.2 36.4 37.8
41+2 30.8 32.0 33.1 34.2 35.2 36.4 37.8
41+3 30.8 32.1 33.2 34.2 35.3 36.5 37.8
41+4 30.9 32.1 33.2 34.3 35.3 36.5 37.8
41+5 30.9 32.2 33.3 34.3 35.4 36.5 37.9
41+6 31.0 32.2 33.3 34.3 35.4 36.6 37.9
42+0 31.0 32.3 33.4 34.4 35.4 36.6 37.9
42+1 31.1 32.3 33.4 34.4 35.5 36.6 38.0
42+2 31.1 32.4 33.4 34.5 35.5 36.7 38.0
42+3 31.2 32.4 33.5 34.5 35.5 36.7 38.0
42+4 31.2 32.5 33.5 34.5 35.6 36.7 38.1
42+5 31.3 32.5 33.6 34.6 35.6 36.8 38.1
42+6 31.3 32.5 33.6 34.6 35.6 36.8 38.1
