36+0 40.6 43.1 45.1 47.0 48.8 50.9 53.4
36+1 40.8 43.2 45.3 47.1 48.9 51.0 53.5
36+2 40.9 43.4 45.4 47.2 49.1 51.1 53.6
36+3 41.1 43.5 45.5 47.4 49.2 51.2 53.7
36+4 41.3 43.7 45.7 47.5 49.3 51.3 53.8
36+5 41.4 43.8 45.8 47.6 49.4 51.4 53.8
36+6 41.6 44.0 45.9 47.7 49.5 51.5 53.9
37+0 41.7 44.1 46.1 47.8 49.6 51.6 54.0
37+1 41.9 44.2 46.2 47.9 49.7 51.7 54.1
37+2 42.0 44.4 46.3 48.1 49.8 51.8 54.2
37+3 42.1 44.5 46.4 48.2 49.9 51.9 54.3
37+4 42.3 44.6 46.5 48.3 50.0 52.0 54.3
37+5 42.4 44.7 46.7 48.4 50.1 52.1 54.4
37+6 42.5 44.9 46.8 48.5 50.2 52.2 54.5
38+0 42.7 45.0 46.9 48.6 50.3 52.2 54.6
38+1 42.8 45.1 47.0 48.7 50.4 52.3 54.7
38+2 42.9 45.2 47.1 48.8 50.5 52.4 54.7
38+3 43.1 45.3 47.2 48.9 50.6 52.5 54.8
38+4 43.2 45.5 47.3 49.0 50.7 52.6 54.9
38+5 43.3 45.6 47.4 49.1 50.8 52.7 55.0
38+6 43.4 45.7 47.5 49.2 50.9 52.7 55.0
39+0 43.6 45.8 47.6 49.3 51.0 52.8 55.1
39+1 43.7 45.9 47.7 49.4 51.1 52.9 55.2
39+2 43.8 46.0 47.8 49.5 51.1 53.0 55.2
39+3 43.9 46.1 47.9 49.6 51.2 53.1 55.3
39+4 44.0 46.2 48.0 49.7 51.3 53.1 55.4
39+5 44.1 46.3 48.1 49.8 51.4 53.2 55.4
39+6 44.2 46.4 48.2 49.8 51.5 53.3 55.5
40+0 44.4 46.5 48.3 49.9 51.6 53.4 55.6
40+1 44.5 46.6 48.4 50.0 51.6 53.4 55.6
40+2 44.6 46.7 48.5 50.1 51.7 53.5 55.7
40+3 44.7 46.8 48.6 50.2 51.8 53.6 55.8
40+4 44.8 46.9 48.7 50.3 51.9 53.6 55.8
40+5 44.9 47.0 48.8 50.3 51.9 53.7 55.9
40+6 45.0 47.1 48.8 50.4 52.0 53.8 55.9
41+0 45.1 47.2 48.9 50.5 52.1 53.8 56.0
41+1 45.2 47.3 49.0 50.6 52.2 53.9 56.0
41+2 45.3 47.4 49.1 50.7 52.2 54.0 56.1
41+3 45.4 47.5 49.2 50.7 52.3 54.0 56.2
41+4 45.5 47.5 49.3 50.8 52.4 54.1 56.2
41+5 45.6 47.6 49.3 50.9 52.4 54.2 56.3
41+6 45.7 47.7 49.4 51.0 52.5 54.2 56.3
42+0 45.7 47.8 49.5 51.0 52.6 54.3 56.4
42+1 45.8 47.9 49.6 51.1 52.6 54.4 56.4
42+2 45.9 48.0 49.6 51.2 52.7 54.4 56.5
42+3 46.0 48.0 49.7 51.2 52.8 54.5 56.5
42+4 46.1 48.1 49.8 51.3 52.8 54.5 56.6
42+5 46.2 48.2 49.9 51.4 52.9 54.6 56.6
42+6 46.3 48.3 49.9 51.4 53.0 54.6 56.7
