31+5 0.94 1.14 1.39 1.68 2.04 2.48 3.01
31+6 0.96 1.16 1.41 1.71 2.08 2.52 3.06
32+0 0.98 1.18 1.44 1.74 2.11 2.56 3.11
32+1 0.99 1.20 1.46 1.77 2.15 2.61 3.16
32+2 1.01 1.22 1.48 1.80 2.18 2.65 3.21
32+3 1.03 1.24 1.51 1.83 2.22 2.69 3.27
32+4 1.04 1.26 1.53 1.86 2.26 2.74 3.32
32+5 1.06 1.29 1.56 1.89 2.30 2.79 3.38
32+6 1.08 1.31 1.59 1.92 2.33 2.83 3.43
33+0 0.63 1.13 1.55 1.95 2.39 2.88 3.47
33+1 0.67 1.17 1.59 1.99 2.43 2.92 3.51
33+2 0.71 1.21 1.63 2.03 2.47 2.96 3.55
33+3 0.75 1.25 1.67 2.07 2.50 2.99 3.59
33+4 0.79 1.29 1.71 2.11 2.54 3.03 3.62
33+5 0.83 1.33 1.75 2.15 2.58 3.07 3.66
33+6 0.87 1.37 1.79 2.18 2.62 3.11 3.70
34+0 0.91 1.40 1.82 2.22 2.65 3.14 3.73
34+1 0.95 1.44 1.86 2.26 2.69 3.18 3.77
34+2 0.98 1.48 1.90 2.29 2.73 3.21 3.80
34+3 1.02 1.51 1.93 2.33 2.76 3.25 3.84
34+4 1.05 1.55 1.97 2.36 2.80 3.28 3.87
34+5 1.09 1.58 2.00 2.40 2.83 3.32 3.91
34+6 1.12 1.62 2.04 2.43 2.86 3.35 3.94
35+0 1.16 1.65 2.07 2.47 2.90 3.38 3.97
35+1 1.19 1.69 2.10 2.50 2.93 3.42 4.00
35+2 1.23 1.72 2.14 2.53 2.96 3.45 4.04
35+3 1.26 1.75 2.17 2.57 3.00 3.48 4.07
35+4 1.29 1.78 2.20 2.60 3.03 3.51 4.10
35+5 1.32 1.82 2.23 2.63 3.06 3.54 4.13
35+6 1.36 1.85 2.26 2.66 3.09 3.57 4.16
36+0 1.39 1.88 2.29 2.69 3.12 3.60 4.19
36+1 1.42 1.91 2.33 2.72 3.15 3.63 4.22
36+2 1.45 1.94 2.36 2.75 3.18 3.66 4.25
36+3 1.48 1.97 2.38 2.78 3.21 3.69 4.28
36+4 1.51 2.00 2.41 2.81 3.24 3.72 4.30
36+5 1.54 2.03 2.44 2.84 3.26 3.75 4.33
36+6 1.57 2.06 2.47 2.87 3.29 3.78 4.36
37+0 1.59 2.08 2.50 2.89 3.32 3.80 4.39
37+1 1.62 2.11 2.53 2.92 3.35 3.83 4.41
37+2 1.65 2.14 2.55 2.95 3.37 3.86 4.44
37+3 1.68 2.17 2.58 2.97 3.40 3.88 4.46
37+4 1.70 2.19 2.61 3.00 3.43 3.91 4.49
37+5 1.73 2.22 2.63 3.03 3.45 3.93 4.51
37+6 1.76 2.24 2.66 3.05 3.48 3.96 4.54
38+0 1.78 2.27 2.68 3.08 3.50 3.98 4.56
38+1 1.81 2.29 2.71 3.10 3.53 4.01 4.59
38+2 1.83 2.32 2.73 3.12 3.55 4.03 4.61
38+3 1.86 2.34 2.76 3.15 3.57 4.05 4.63
38+4 1.88 2.37 2.78 3.17 3.60 4.08 4.66
38+5 1.90 2.39 2.80 3.19 3.62 4.10 4.68
38+6 1.93 2.41 2.82 3.22 3.64 4.12 4.70
39+0 1.95 2.43 2.85 3.24 3.66 4.14 4.72
39+1 1.97 2.46 2.87 3.26 3.68 4.16 4.74
39+2 1.99 2.48 2.89 3.28 3.71 4.19 4.76
39+3 2.01 2.50 2.91 3.30 3.73 4.21 4.78
39+4 2.04 2.52 2.93 3.32 3.75 4.23 4.80
39+5 2.06 2.54 2.95 3.34 3.77 4.25 4.82
39+6 2.08 2.56 2.97 3.36 3.79 4.27 4.84
40+0 2.10 2.58 2.99 3.38 3.81 4.29 4.86
40+1 2.12 2.60 3.01 3.40 3.83 4.30 4.88
40+2 2.14 2.62 3.03 3.42 3.85 4.32 4.90
40+3 2.16 2.64 3.05 3.44 3.86 4.34 4.92
40+4 2.17 2.66 3.07 3.46 3.88 4.36 4.94
40+5 2.19 2.68 3.09 3.48 3.90 4.38 4.95
40+6 2.21 2.70 3.10 3.49 3.92 4.39 4.97
41+0 2.23 2.71 3.12 3.51 3.93 4.41 4.99
41+1 2.25 2.73 3.14 3.53 3.95 4.43 5.00
41+2 2.26 2.75 3.16 3.55 3.97 4.44 5.02
41+3 2.28 2.76 3.17 3.56 3.98 4.46 5.04
41+4 2.30 2.78 3.19 3.58 4.00 4.48 5.05
41+5 2.31 2.80 3.20 3.59 4.02 4.49 5.07
41+6 2.33 2.81 3.22 3.61 4.03 4.51 5.08
42+0 2.34 2.83 3.24 3.62 4.05 4.52 5.10
42+1 2.36 2.84 3.25 3.64 4.06 4.54 5.11
42+2 2.37 2.86 3.26 3.65 4.07 4.55 5.12
42+3 2.39 2.87 3.28 3.67 4.09 4.56 5.14
42+4 2.40 2.88 3.29 3.68 4.10 4.58 5.15
42+5 2.42 2.90 3.31 3.69 4.11 4.59 5.16
42+6 2.43 2.91 3.32 3.71 4.13 4.60 5.18
